HOSPCODE|HID|HOUSE_ID|HOUSETYPE|ROOMNO|CONDO|HOUSE|SOISUB|SOIMAIN|ROAD|VILLANAME|VILLAGE|TAMBON|AMPUR|CHANGWAT|TELEPHONE|LATITUDE|LONGITUDE|NFAMILY|LOCATYPE|VHVID|HEADID|TOILET|WATER|WATERTYPE|GARBAGE|HOUSING|DURABILITY|CLEANLINESS|VENTILATION|LIGHT|WATERTM|MFOOD|BCONTROL|ACONTROL|CHEMICAL|OUTDATE|D_UPDATE
10823|294||1|||39*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020153800
10823|295||1|||39/2*|||||01|03|07|20||||1|1|000000|238151||||||||||||||||20131020171540
10823|296||1|||4|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|297||1|||40*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020172115
10823|298||1|||40/16*|||||01|03|07|20||||1|1|000000|238222||||||||||||||||20131020173409
10823|299||1|||40/4*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020172747
10823|300||1|||41*|||||01|03|07|20||||1|1|000000|238148||||||||||||||||20131020221131
10823|301||1|||41/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020221418
10823|302||1|||41/2*|||||01|03|07|20||||1|1|000000|042599||||||||||||||||20131020223158
10823|303||1|||41/3*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020224045
10823|304||1|||41/4*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020224703
10823|305||1|||41/5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|306||1|||42/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131021105559
10823|307||1|||43|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|308||1|||43/13|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|309||1|||43/15|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|310||1|||43/4|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|311||1|||43/5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|312||1|||44*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131021130806
10823|313||1|||45/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131022011738
10823|314||1|||45/2*|||||01|03|07|20||||1|1|000000|238140||||||||||||||||20131022013617
10823|315||1|||45/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20130726024025
10823|316||1|||46*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131023231052
10823|317|20070181608|1|||46/10|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20111103144417
10823|318||1|||46/9*|||||01|03|07|20||||1|1|000000|238132||||||||||||||||20131023231557
10823|319||1|||47*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131023231914
10823|320||1|||48*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131022020354
10823|321||1|||48/1*|||||01|03|07|20||||1|1|000000|238129||||||||||||||||20131022021444
10823|322||1|||49*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131022022336
10823|323||1|||49/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|324||1|||5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|325|20070010145|1|||5/5|||||01|03|07|20||||1|1|000000|001720||||||||||||||||20110721154932
10823|326||1|||50*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131022022452
10823|327||1|||50/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131022022920
10823|328||1|||50/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|329||1|||51|||||01|03|07|20||||1|1|000000|238121||||||||||||||||20130923152908
10823|330||1|||51/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|331||1|||51/2*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131022024542
10823|332||1|||51/4|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|333||1|||51/5*|||||01|03|07|20||||1|1|000000|238114||||||||||||||||20131022032051
10823|334||1|||53*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131025131959
10823|335||1|||53/4|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|336||1|||54|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|337||1|||54/4*|||||01|03|07|20||||1|1|000000|001763||||||||||||||||20131025133550
10823|338||1|||54/5*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131025133804
10823|339||1|||55*|||||01|03|07|20||||1|1|000000|238021||||||||||||||||20131025134333
10823|340||1|||56*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131025135644
10823|341||1|||57*|||||01|03|07|20||||1|1|000000|238102||||||||||||||||20131025140112
10823|342||1|||57/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024122153
10823|343||1|||57/2*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024122312
10823|344||1|||57/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|345||1|||57/4*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131017152205
10823|346||1|||57/5*|||||01|03|07|20||||1|1|000000|238106||||||||||||||||20131024123202
10823|347||1|||58|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|348|20070010153|1|||6*|||||01|03|07|20||||1|1|000000|236121||||||||||||||||20130930091930
10823|349|20070010170|1|||6/2|||||01|03|07|20||||1|1|000000|016043||||||||||||||||20110721155304
10823|350||1|||6/6|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|351|20070012121|1|||61/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|352||1|||63*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131023232517
10823|353|20070012164|1|||63/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|354||1|||63/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|355||1|||64|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|356||1|||64/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|357||1|||64/4*|||||01|03|07|20||||1|1|000000|238089||||||||||||||||20131024093353
10823|358||1|||66|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|359||1|||66/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024093701
10823|360||1|||67*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024093934
10823|361||1|||67/1*|||||01|03|07|20||||1|1|000000|238087||||||||||||||||20131024095524
10823|362||1|||67/2|||||01|03|07|20||||1|1|000000|238086||||||||||||||||20100909173500
10823|363||1|||67/4*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024104355
10823|364||1|||68|||||01|03|07|20||||1|1|000000|238081||||||||||||||||20100909173500
10823|365||1|||69*|||||01|03|07|20||||1|1|000000|238079||||||||||||||||20131024104738
10823|366||1|||69/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|367||1|||69/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|368||1|||69/7*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024111016
10823|369|20070010218|1|||7|||||01|03|07|20||||1|1|000000|001880||||||||||||||||20110721155905
10823|370|20070010234|1|||7/2|||||01|03|07|20||||1|1|000000|016058||||||||||||||||20110721155945
10823|371|20070353336|1|||7/4|||||01|03|07|20||||1|1|000000|016062||||||||||||||||20110721160431
10823|372|20070350044|1|||7/5|||||01|03|07|20||||1|1|000000|016064||||||||||||||||20110721160549
10823|373|20070357790|1|||7/6|||||01|03|07|20||||1|1|000000|016070||||||||||||||||20110721160645
10823|374|20930000111|1|||7/7|||||01|03|07|20||||1|1|000000|016071||||||||||||||||20110721160751
10823|375||1|||71|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|376||1|||72/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024112147
10823|377|20070012334|1|||72/2*|||||01|03|07|20||||1|1|000000|201176||||||||||||||||20131024112352
10823|378||1|||72/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|379||1|||73*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024121547
10823|380||1|||73/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024122041
10823|381||1|||74*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024192514
10823|382||1|||75|||||01|03|07|20||||1|1|000000|001907||||||||||||||||20100909173500
10823|383||1|||75/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20140221071328
10823|384||1|||77*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024192240
10823|385||1|||77/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024192048
10823|386||1|||77/2|||||01|03|07|20||||1|1|000000|238224||||||||||||||||20100909173500
10823|387||1|||78*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024191632
10823|388||1|||78/1*|||||01|03|07|20||||1|1|000000|001939||||||||||||||||20131024191523
10823|389||1|||79*|||||01|03|07|20||||1|1|000000|238065||||||||||||||||20131024173629
10823|390||1|||79/2*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024124337
10823|391||1|||8*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131019160414
10823|392|20070010269|1|||8/1|||||01|03|07|20||||1|1|024889|001956||||||||||||||||20110722083031
10823|393||1|||8/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|394||1|||8/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|395||1|||8/4*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131019161036
10823|396|20070010307|1|||8/5|||||01|03|07|20||||1|1|001020|111080||||||||||||||||20110722090321
10823|397|20070421404|1|||8/8|||||01|03|07|20||||1|1|001020|000000||||||||||||||||20110722092914
10823|398||1|||80|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|399||1|||80/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|400||1|||80/2*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024124916
10823|401||1|||80/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|402||1|||80/4|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|403|20070012547|1|||81|||||01|03|07|20||||1|1|000883|238059||||||||||||||||20131015153545
10823|404||1|||81/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024130509
10823|405||1|||81/2|||||01|03|07|20||||1|1|000000|238062||||||||||||||||20100909173500
10823|406||1|||81/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|407||1|||82*|||||01|03|07|20||||1|1|000000|238053||||||||||||||||20131024135016
10823|408||1|||82/1*|||||01|03|07|20||||1|1|000000|238054||||||||||||||||20131024135351
10823|409||1|||82/2*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024135600
10823|410||1|||83*|||||01|03|07|20||||1|1|000000|237989||||||||||||||||20131024135810
10823|411||1|||83/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|412||1|||84|||||01|03|07|20||||1|1|000000|142382||||||||||||||||20100909173500
10823|413||1|||84/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024140049
10823|414||1|||84/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131225075512
10823|415||1|||84/3*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024141531
10823|416||1|||84/4*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024141657
10823|417||1|||84/5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|418||1|||84/6*|||||01|03|07|20||||1|1|000000|238050||||||||||||||||20131024143812
10823|419||1|||84/7*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024144110
10823|420||1|||84/8*|||||01|03|07|20||||1|1|000000|238116||||||||||||||||20131024144516
10823|421||1|||84/9*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024144621
10823|422||1|||85*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024144827
10823|423||1|||85/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|424||1|||85/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|425||1|||86ม.1 ต.ทุงศุขลา อ.ศรีราชา|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20130207142758
10823|426||1|||86/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|427||1|||86/3*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024134929
10823|428||1|||86/4*|||||01|03|07|20||||1|1|000000|238041||||||||||||||||20131024135403
10823|429||1|||86/5*|||||01|03|07|20||||1|1|000000|238020||||||||||||||||20131024143653
10823|430||1|||86/6*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024143806
10823|431||1|||87*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024145023
10823|432||1|||88*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024145229
10823|433||1|||88/2|||||01|03|07|20||||1|1|000000|238235||||||||||||||||20100909173500
10823|434||1|||88/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|435||1|||88/4|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|436||1|||88/5|||||01|03|07|20||||1|1|000000|238037||||||||||||||||20100909173500
10823|437||1|||89/10|||||01|03|07|20||||1|1|000000|238030||||||||||||||||20100909173500
10823|438||1|||89/13*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024104410
10823|439||1|||89/2*|||||01|03|07|20||||1|1|000000|137337||||||||||||||||20131024134733
10823|440||1|||89/3*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024105337
10823|441|20070010331|1|||9/2|||||01|03|07|20||||1|1|001020|002113||||||||||||||||20110722104350
10823|442||1|||90*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024103802
10823|443||1|||91*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024103703
10823|444||1|||91/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|445||1|||91/3|||||01|03|07|20||||1|1|000000|238512||||||||||||||||20100909173500
10823|446||1|||91/4|||||01|03|07|20||||1|1|000000|238511||||||||||||||||20100909173500
10823|447||1|||91/5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|448||1|||91/6|||||01|03|07|20||||1|1|000000|238510||||||||||||||||20100909173500
10823|449||1|||92|||||01|03|07|20||||1|1|000000|002134||||||||||||||||20100909173500
10823|450||1|||92/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|451||1|||93*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024103222
10823|452||1|||93/1*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024102959
10823|453||1|||93/2*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024102804
10823|454||1|||94|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|455||1|||94/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|456||1|||95*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024151342
10823|457||1|||97*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131024152204
10823|458||1|||97/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|459||1|||97/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|460||1|||97/3 ม.1 ต.ทุ่งสุขลา อ.ศรีราชา|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20130518074642
10823|461||1|||98|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|462||1|||98/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|463||1|||99|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|464||1|||107/11|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|465||1|||14/12|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020075926
10823|466||1|||8/10|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|467||1|||13/2*|||||01|03|07|20||||1|1|000000|065302||||||||||||||||20131019214126
10823|468||1|||62*|||||01|03|07|20||||1|1|000000|238095||||||||||||||||20131024124216
10823|469||1|||2/16|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|472||1|||150/21|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|473||1|||150/32*|||||01|03|07|20||||1|1|000000|238331||||||||||||||||20131025055228
10823|474||1|||93/3|||||01|03|07|20||||1|1|000000|140195||||||||||||||||20100909173500
10823|475||1|||150/43|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|476||1|||1/6|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|477||1|||1/5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|478||1|||1/7|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|479||1|||2/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|480||1|||2/15|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|481|20930080441|1|||2/35|||||01|03|07|20||||1|1|015970|001951||||||||||||||||20110722102434
10823|482|20070010200|1|||6/5|||||01|03|07|20||||1|1|000000|016050||||||||||||||||20110721155407
10823|483|20070010242|1|||7/3|||||01|03|07|20||||1|1|000000|016061||||||||||||||||20110721160245
10823|484||1|||7/9|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|485|20930219805|1|||7/10|||||01|03|07|20||||1|1|000000|111074||||||||||||||||20110722081646
10823|486||1|||53/5|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|487||1|||53/6 ม.1 ต.ทุ่งสุขลา อ.ศรีราชา|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20130307080455
10823|488||1|||24/7*|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20131020091333
10823|489|20070206287|1|||21/3*|||||01|03|07|20||||1|1|000000|237944||||||||||||||||20131015154245
10823|490||1|||94/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|492||1|||37/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|493||1|||106/2*|||||01|03|07|20||||1|1|000000|135448||||||||||||||||20131024162752
10823|494||1|||120/20|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|495||1|||12/34|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|496||1|||122/28|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|497||1|||26/2|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|498||1|||120/10|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|499||1|||10/24|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20140207131315
10823|500||1|||52|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20140422083246
10823|502||1|||111/1*|||||01|03|07|20||||1|1|000000|243391||||||||||||||||20131024154842
10823|503||1|||6/3|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|504||1|||26/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|505||1|||159/1|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|506||1|||2/38|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|507|20070010315|1|||9|||||01|03|07|20||||1|1|000000|111097||||||||||||||||20110722103730
10823|508||1|||23/16|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|509||1|||17/8|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|510||1|||44/14|||||01|03|07|20||||1|1|000000|000000||||||||||||||||20100909173500
10823|512||1|||115*|||||01|03|07|20||||1|1|000000|238471||||||||||||||||20131024201001
